iso3,year,population,scenario
TUN,2025,11684846.639224032,SSP1
TUN,2030,11886287.96474955,SSP1
TUN,2035,12012404.24332604,SSP1
TUN,2040,12079837.252619745,SSP1
TUN,2045,12086629.608773053,SSP1
TUN,2050,12020322.565774016,SSP1
TUN,2055,11879401.28757931,SSP1
TUN,2060,11664609.771866627,SSP1
TUN,2065,11382315.725201683,SSP1
TUN,2070,11045172.555347601,SSP1
TUN,2075,10666394.031634556,SSP1
TUN,2080,10255187.628069052,SSP1
TUN,2085,9822552.684282996,SSP1
TUN,2090,9382711.571359465,SSP1
TUN,2095,8918521.246067518,SSP1
TUN,2100,8431487.690062465,SSP1
TUR,2010,72752325,SSP1
TUR,2015,76637597.28461798,SSP1
TUR,2020,79810220.65111372,SSP1
TUR,2025,82381236.16926941,SSP1
TUR,2030,84354022.75355452,SSP1
TUR,2035,85917180.80279258,SSP1
TUR,2040,86990013.8148317,SSP1
TUR,2045,87477458.97095871,SSP1
TUR,2050,87349948.41287604,SSP1
TUR,2055,86696858.15576072,SSP1
TUR,2060,85601076.45753255,SSP1
TUR,2065,84125808.11093992,SSP1
TUR,2070,82298732.7506924,SSP1
TUR,2075,80127524.4123876,SSP1
TUR,2080,77647343.7099868,SSP1
TUR,2085,74928284.14001188,SSP1
TUR,2090,72045238.85746199,SSP1
TUR,2095,69044524.93445753,SSP1
TUR,2100,65655274.70544319,SSP1
TZA,2010,44841226,SSP1
TZA,2015,50609369.225888215,SSP1
TZA,2020,56306220.13765183,SSP1
TZA,2025,61976674.23454999,SSP1
TZA,2030,67356935.78963852,SSP1
TZA,2035,72577894.06643529,SSP1
TZA,2040,77362402.44188654,SSP1
TZA,2045,81523195.78018263,SSP1
TZA,2050,85019494.77069974,SSP1
TZA,2055,87938346.25362323,SSP1
TZA,2060,90307956.24979751,SSP1
TZA,2065,92205563.12596509,SSP1
TZA,2070,93606512.83720368,SSP1
TZA,2075,94514617.81348561,SSP1
TZA,2080,94954742.02459106,SSP1
TZA,2085,94945987.07650639,SSP1
TZA,2090,94484141.51559131,SSP1
TZA,2095,93555457.34368277,SSP1
TZA,2100,92162179.54875068,SSP1
UGA,2010,33424683,SSP1
UGA,2015,38474241.35017197,SSP1
UGA,2020,43748387.382076025,SSP1
UGA,2025,49244420.6297169,SSP1
UGA,2030,54832201.16112393,SSP1
UGA,2035,60595513.97860542,SSP1
UGA,2040,66234740.56166908,SSP1
UGA,2045,71526091.00513923,SSP1
UGA,2050,76371083.51871102,SSP1
UGA,2055,80819285.39766653,SSP1
UGA,2060,84828109.03608395,SSP1
UGA,2065,88382274.55179575,SSP1
UGA,2070,91401838.26397897,SSP1
UGA,2075,93867770.68427329,SSP1
UGA,2080,95798172.16561338,SSP1
UGA,2085,97215971.4089412,SSP1
UGA,2090,98114699.63545534,SSP1
UGA,2095,98484016.37452,SSP1
UGA,2100,98334230.2119794,SSP1
UKR,2010,45448329.00000001,SSP1
UKR,2015,44092584.29420788,SSP1
UKR,2020,42807958.7900426,SSP1
UKR,2025,41677111.81116601,SSP1
UKR,2030,40690966.81666798,SSP1
UKR,2035,39838697.346257836,SSP1
UKR,2040,39073756.27754399,SSP1
UKR,2045,38302406.60446106,SSP1
UKR,2050,37481816.46008329,SSP1
UKR,2055,36618793.93821015,SSP1
UKR,2060,35731410.991254434,SSP1
UKR,2065,34731964.64103442,SSP1
UKR,2070,33621467.82969275,SSP1
UKR,2075,32392170.019296996,SSP1
UKR,2080,31057491.382010374,SSP1
UKR,2085,29657087.311736085,SSP1
UKR,2090,28239525.83596356,SSP1
UKR,2095,26836381.824692044,SSP1
UKR,2100,25338793.0009036,SSP1
URY,2010,3368785.9999999995,SSP1
URY,2015,3388780.2845641356,SSP1
URY,2020,3390146.5933793457,SSP1
URY,2025,3375665.5801276807,SSP1
URY,2030,3344733.8785553128,SSP1
URY,2035,3301606.533592933,SSP1
URY,2040,3244375.6409744835,SSP1
URY,2045,3173110.174319726,SSP1
URY,2050,3088144.258217538,SSP1
URY,2055,2993124.5716641103,SSP1
URY,2060,2890163.0831827307,SSP1
URY,2065,2784376.5754761826,SSP1
URY,2070,2676578.9599725795,SSP1
URY,2075,2566722.2996923905,SSP1
URY,2080,2446176.1149166077,SSP1
URY,2085,2317727.6003553527,SSP1
URY,2090,2183811.213239872,SSP1
URY,2095,2045147.8881290818,SSP1
URY,2100,1897396.8696573332,SSP1
USA,2010,310383948,SSP1
USA,2015,323216897.78309375,SSP1
USA,2020,336722279.0763358,SSP1
USA,2025,350416917.9994938,SSP1
USA,2030,363686234.22912586,SSP1
USA,2035,376515310.63125384,SSP1
USA,2040,388800902.77886206,SSP1
USA,2045,400245784.2190461,SSP1
USA,2050,411058156.5453529,SSP1
USA,2055,421548537.4213571,SSP1
USA,2060,431955396.1832744,SSP1
USA,2065,441826139.9457902,SSP1
USA,2070,450962485.3087223,SSP1
USA,2075,459137570.9255579,SSP1
USA,2080,465256104.54463273,SSP1
USA,2085,468963009.8323886,SSP1
USA,2090,470601663.79497856,SSP1
USA,2095,469810252.13052285,SSP1
USA,2100,466507090.5356213,SSP1
UZB,2010,27444702,SSP1
UZB,2015,28684059.313966796,SSP1
UZB,2020,29700991.949306168,SSP1
UZB,2025,30420252.13315549,SSP1
UZB,2030,30824086.822352827,SSP1
UZB,2035,31024252.454026975,SSP1
UZB,2040,31044105.98897275,SSP1
UZB,2045,30871215.49603166,SSP1
UZB,2050,30486946.417771507,SSP1
UZB,2055,29917156.469433673,SSP1
UZB,2060,29189548.370801166,SSP1
UZB,2065,28377475.217414904,SSP1
UZB,2070,27491296.733782295,SSP1
UZB,2075,26531668.773959283,SSP1
UZB,2080,25503650.137768432,SSP1
UZB,2085,24423393.5628899,SSP1
UZB,2090,23323330.176330984,SSP1
UZB,2095,22235991.74405366,SSP1
UZB,2100,21184010.170624927,SSP1
VCT,2010,109333.00000000001,SSP1
VCT,2015,109098.27232456661,SSP1
VCT,2020,108421.65453294627,SSP1
VCT,2025,107221.61063409326,SSP1
VCT,2030,105531.18605304114,SSP1
VCT,2035,103546.62645613134,SSP1
VCT,2040,101207.23750352372,SSP1
VCT,2045,98441.56772146988,SSP1
VCT,2050,95269.83807388703,SSP1
VCT,2055,91832.83363837493,SSP1
VCT,2060,88243.41051299724,SSP1
VCT,2065,84616.55216178627,SSP1
VCT,2070,80979.58676809362,SSP1
VCT,2075,77334.12140363739,SSP1
VCT,2080,73689.52037057992,SSP1
VCT,2085,70062.20324225706,SSP1
VCT,2090,66463.61375660132,SSP1
VCT,2095,62678.99402395066,SSP1
VCT,2100,58760.79708235095,SSP1
VEN,2010,28979857.000000004,SSP1
VEN,2015,30966165.802624486,SSP1
VEN,2020,32683760.311615005,SSP1
VEN,2025,34160611.92665528,SSP1
VEN,2030,35377738.13838662,SSP1
VEN,2035,36378999.93983913,SSP1
VEN,2040,37123420.38743424,SSP1
VEN,2045,37604324.72018934,SSP1
VEN,2050,37828519.38599578,SSP1
VEN,2055,37834285.7004329,SSP1
VEN,2060,37633566.31445067,SSP1
VEN,2065,37233356.69675296,SSP1
VEN,2070,36642408.54688323,SSP1
VEN,2075,35872326.570890464,SSP1
VEN,2080,34938352.27030747,SSP1
VEN,2085,33832079.901037924,SSP1
VEN,2090,32479724.829265974,SSP1
VEN,2095,30930116.127118442,SSP1
VEN,2100,29236689.51191569,SSP1
VIR,2010,109055.99999999999,SSP1
VIR,2015,111414.10904382628,SSP1
VIR,2020,113520.79789360314,SSP1
VIR,2025,115070.05403978599,SSP1
VIR,2030,115715.11935249301,SSP1
VIR,2035,115517.54499307944,SSP1
VIR,2040,114575.8500674136,SSP1
VIR,2045,113066.4824709928,SSP1
VIR,2050,111192.86752150265,SSP1
VIR,2055,109125.79830515495,SSP1
VIR,2060,106901.0605595924,SSP1
VIR,2065,104554.18631133922,SSP1
VIR,2070,101848.47768675337,SSP1
VIR,2075,98818.69683498466,SSP1
VIR,2080,95459.01809304024,SSP1
VIR,2085,91611.96791834985,SSP1
VIR,2090,86998.0648889121,SSP1
VIR,2095,81753.87415187102,SSP1
VIR,2100,76152.14361410885,SSP1
